"brand_name","model_name","bkl_type"
"ACER","Nitro QG241YP","LED"
"ACER","UM.QQ1EE.P01","LED"
"ACER","XB323UGXbmiiphzx","LED"
"ACER","Predator XB323UGX","LED"
"ACER","UM.JX3EE.X01","LED"
"ACER","V246HQLbmid","LED"
"ACER","V246HQL","LED"
"ACER","UM.UV6EE.009","LED"
"ACER","K272HLEbmidx","LED"
"ACER","UM.HX2EE.E06","LED"
"ACER","UM.QW0EE.001","LED"
"ACER","HA0 HA240","LED"
"ACER","HA240Ybid","LED"
"ACER","UM.JE3EE.A01","LED"
"ACER","ED323QURA","LED"
"ACER","ED323QURAbidpx","LED"
"ACER","UM.FB7EE.008","LED"
"ACER","UM.FB7EE.004","LED"
"ACER","B7 B247W","LED"
"ACER","B247Wbmiprzx","LED"
"ACER","UM.HR0EE.005","LED"
"ACER","RG270","LED"
"ACER","RG270bmiix","LED"
"ACER","UM.WV0EE.006","LED"
"ACER","Nitro VG220Q","LED"
"ACER","VG220Qbmiix","LED"
"ACER","UM.QS0EE.005","LED"
"ACER","ET.1906P.001","CCFL"
"ACER","SA240Y","LED"
"ACER","SA240Ybmid","LED"
"ACER","UM.JE3EE.001","LED"
"ACER","ED323QUR","LED"
"ACER","ED323QURwidpx","LED"
"ACER","UM.HB7EE.022","LED"
"ACER","UM.HB7EE.014","LED"
"ACER","B277U","LED"
"ACER","B277Ubmiipprzx","LED"
"ACER","UM.CX2EE.P01","LED"
"ACER","XR342CKP","LED"
"ACER","XR342CKPbmiiqphuzx","LED"
"ACER","UM.HS0EE.005","LED"
"ACER","VG240YPbiipf","LED"
"ACER","Nitro VG240YP","LED"
"ACER","UM.QV0EE.P04","LED"
"ACER","SA270bmid","LED"
"ACER","UM.WB6EE.006","LED"
"ACER","UM.WB6EE.004","LED"
"ACER","B226HQL","LED"
"ACER","B226HQLymdpr","LED"
"ACER","UM.QB7EE.007","LED"
"ACER","UM.QB7EE.004","LED"
"ACER","B247Ybmiprzx","LED"
"ACER","UM.QV7EE.009","LED"
"ACER","UM.QV7EE.008","LED"
"ACER","V247Ybmipx","LED"
"ACER","UM.HV7EE.004","LED"
"ACER","V277","LED"
"ACER","V277bip","LED"
"ACER","UM.QW1EE.001","LED"
"ACER","UT241Y","LED"
"ACER","UT241Ybmiuzx","LED"
"ACER","UM.JE2EE.013","LED"
"ACER","ET322QK","LED"
"ACER","ET322QKwmiipx","LED"
"ACER","UM.HG6EE.L01","LED"
"ACER","G276HLL","LED"
"ACER","G276HLLbidx","LED"
"ACER","UM.QV0EE.001","LED"
"ACER","Nitro VG240Y","LED"
"ACER","VG240Ybmiix","LED"
"ACER","EI292CURPbmiipx","LED"
"ACER","EI292CURP","LED"
"ACER","UM.RE2EE.P01","LED"
"ACER","UM.QX3EE.001","LED"
"ACER","K243Y","LED"
"ACER","K243Ybmix","LED"
"ACER","UM.JX3EE.P01","LED"
"ACER","Predator XB323UGP","LED"
"ACER","XB323UGPbmiiphzx","LED"
"ACER","UM.HV0EE.001","LED"
"ACER","Nitro VG270","LED"
"ACER","VG270bmiix","LED"
"ACER","UM.WV7EE.014","LED"
"ACER","UM.WV7EE.008","LED"
"ACER","UM.WV7EE.009","LED"
"ACER","V227Qbmipx","LED"
"ACER","EI342CKRPbmiippx","LED"
"ACER","EI342CKRP","LED"
"ACER","UM.CE2EE.P01","LED"
"ACER","VG240Ybmipx","LED"
"ACER","B247YUbmiipprx","LED"
"ACER","B247YU","LED"
"ACER","UM.QB7EE.013","LED"
"ACER","KG272Ubmiipx","LED"
"ACER","KG272U","LED"
"ACER","UM.HX2EE.022","LED"
"ACER","Nitro VG240Y","LED"
"ACER","UM.QV0EE.010","LED"
"ACER","EB275Ubmiiiprx","LED"
"ACER","EB275U","LED"
"ACER","UM.HE5EE.001","LED"
"ACER","K242HYLAbi","LED"
"ACER","K242HYLA","LED"
"ACER","UM.QX2EE.A01","LED"
"ACER","R241YBwmix","LED"
"ACER","R241YB","LED"
"ACER","EK241Ybix","LED"
"ACER","EK241Y","LED"
"ACER","UM.QE1EE.008","LED"
"ACER","UM.QE1EE.009","LED"
"ACER","UM.QE1EE.015","LED"
"ACER","UM.HP0EE.001","LED"
"ACER","ProDesigner PE270K","LED"
"ACER","PE270K","LED"
"ACER","UM.UE2EE.A01","LED"
"ACER","ED242QRA","LED"
"ACER","ED242QRAbidpx","LED"
"ACER","XZ270UPbmiiphx","LED"
"ACER","XZ270UP","LED"
"ACER","UM.HX0EE.P15","LED"
"ACER","UM.HV7EE.009","LED"
"ACER","UM.HV7EE.007","LED"
"ACER","V277","LED"
"ACER","V277bmipx","LED"
"ACER","UM.WV7EE.001","LED"
"ACER","V227Q","LED"
"ACER","V227Qbi","LED"
"ACER","UM.WB7EE.011","LED"
"ACER","UM.WB7EE.001","LED"
"ACER","B227Q","LED"
"ACER","UM.QR1EE.B04","LED"
"ACER","CB242Ybmiprx","LED"
"ACER","CB242Y","LED"
"ACER","UM.QB2EE.001","LED"
"ACER","BW257","LED"
"ACER","B227Qbmiprx","LED"
"ACER","B227QAbmiprx","LED"
"ACER","B227QA","LED"
"ACER","UM.WB7EE.A01","LED"
"ACER","UM.WB7EE.A08","LED"
"ACER","UM.WB7EE.A13","LED"
"ACER","VG271USbmiipx","LED"
"ACER","Nitro VG1 VG271US","LED"
"ACER","UM.HV1EE.S01","LED"
"ACER","UM.JE1EE.009","LED"
"ACER","EB321QUR","LED"
"ACER","EB321QURwidp","LED"
"ACER","UM.HX1EE.C01","LED"
"ACER","KG271C","LED"
"ACER","KG271Cbmidpx","LED"
"ACER","UM.QV7EE.004","LED"
"ACER","V247Ybip","LED"
"ACER","KG282Kbmiipx","LED"
"ACER","KG282K","LED"
"ACER","UM.KX1EE.B01","LED"
"ACER","KG251QB","LED"
"ACER","KG251QBbmidpx","LED"
"ACER","UM.PX2EE.001","LED"
"ACER","KA272Abmiix","LED"
"ACER","KA272A","LED"
"ACER","UM.HX2EE.A13","LED"
"ACER","CZ340CKA","LED"
"ACER","UM.CC0EE.A01","LED"
"ACER","UM.HB7EE.008","LED"
"ACER","UM.HB7EE.005","LED"
"ACER","UM.HB7EE.001","LED"
"ACER","B277bmiprzx","LED"
"ACER","UM.FB6EE.A15","LED"
"ACER","B246WLA","LED"
"ACER","B246WLAymdprzx","LED"
"ACER","ET.L480B.066","CCFL"
"ACER","AL1716sd","CCFL"
"ACER","ET.1914P.015","CCFL"
"ACER","AL1914S","CCFL"
"ACER","UM.FB6EE.060","LED"
"ACER","B246HLymiprx","LED"
"ACER","XV252QFbmiiprx","LED"
"ACER","Nitro XV252QF","LED"
"ACER","UM.KX2EE.F01","LED"
"ACER","UM.QE6EE.001","LED"
"ACER","ED246Y","LED"
"ACER","ED246Ybix","LED"
"ACER","UM.FB6EE.A07","LED"
"ACER","B246WLAwmdprx","LED"
"ACER","UM.HZ1EE.001","LED"
"ACER","Predator Z271U","LED"
"ACER","Z271Ubmiphzx","LED"
"ACER","UM.JP0EE.001","LED"
"ACER","ProDesigner PE320QK","LED"
"ACER","PE320QK","LED"
"ACER","UM.FV6EE.035","LED"
"ACER","V246HL","LED"
"ACER","V246HLbmip","LED"
"ACER","UM.HX1EE.A12","LED"
"ACER","XZ271A","LED"
"ACER","XZ271Abmiiphzx","LED"
"ACER","UM.SE0EE.001","LED"
"ACER","EB490QKbmiiipx","LED"
"ACER","UM.QB6EE.A10","LED"
"ACER","UM.KB7EE.001","LED"
"ACER","B246HYLA","LED"
"ACER","B246HYLAymdprz","LED"
"ACER","P203W","CCFL"
"ACER","ET.DP3WE.017","CCFL"
"ACER","XV342CKPbmiipphzx","LED"
"ACER","UM.UX2EE.C01","LED"
"ACER","K242HQLCbd","LED"
"ACER","UM.WB6EE.012","LED"
"ACER","B226HQL","LED"
"ACER","B226HQLymiprx","LED"
"ACER","UM.WV6EE.022","LED"
"ACER","V226HQLbmipx","LED"
"ACER","V226HQLbmpix","LED"
"ACER","UM.JZ1EE.005","LED"
"ACER","Predator Z321QU","LED"
"ACER","Z321QUbmiphzx","LED"
"ACER","UM.HX1EE.032","LED"
"ACER","ET.EV3WE.E26","CCFL"
"ACER","KG271Ubmiippx","LED"
"ACER","XV342CKP","LED"
"ACER","UM.CX2EE.P08","LED"
"ACER","XZ273UXbmiiphx","LED"
"ACER","Nitro XZ273UX","LED"
"ACER","UM.HX3EE.X18","LED"
"ACER","XV252QZbmiiprx","LED"
"ACER","Nitro XV252QZ","LED"
"ACER","UM.HB1EE.B01","LED"
"ACER","CB271HB","LED"
"ACER","A1917L","LED"
"ACER","ET.C17LE.020","LED"
"ACER","CB271HBbmidr","LED"
"ACER","AL2216WD","CCFL"
"ACER","ET.E16WE.008","CCFL"
"ACER","UM.KX2EE.Z01","LED"
"ACER","CB292CUbmiipruzx","LED"
"ACER","UM.JX1EE.009","LED"
"ACER","XZ321QU","LED"
"ACER","AL1706As","CCFL"
"ACER","ET.1706P.020","CCFL"
"ACER","XZ321QUbmijpphzx","LED"
"ACER","CB292CU","LED"
"ACER","UM.RB2EE.001","LED"
"ACER","UM.HE3EE.A01","LED"
"ACER","ED273A","LED"
"ACER","ED273Awidpx","LED"
"ACER","UM.QX2EE.B01","LED"
"ACER","K242HYLB","LED"
"ACER","K242HYLBbidx","LED"
"ACER","R240HYbidx","LED"
"ACER","UM.QX1EE.005","LED"
"ACER","KA241Y","LED"
"ACER","KA241Ybidx","LED"
"ACER","UM.HE1EE.001","LED"
"ACER","ET271","LED"
"ACER","ET271bi","LED"
"ACER","AL2416WAs","CCFL"
"ACER","ET.F16WE.A02","CCFL"
"ACER","UM.HX1EE.A09","LED"
"ACER","Predator XB271HA","LED"
"ACER","XB271HAbmiprzx","LED"
"ACER","UM.QB1EE.013","LED"
"ACER","CB241HYbmdprz","LED"
"ACER","UM.CX0EE.P01","LED"
"ACER","Predator X34P","LED"
"ACER","X34Pbmiphzx","LED"
"ACER","UM.CB6EE.A10","LED"
"ACER","B196LAwmdpr","LED"
"ACER","UM.HX0EE.B09","LED"
"ACER","XF270HB","LED"
"ACER","XF270HBbmiiprzx","LED"
"ACER","R240HY","LED"
"ACER","UM.QR0EE.022","LED"
"ACER","UM.QR0EE.026","LED"
"ACER","KG242Ybmiix","LED"
"ACER","AL1723","CCFL"
"ACER","ET.L650B.045","CCFL"
"ACER","Nitro KG242Y","LED"
"ACER","UM.QX2EE.012","LED"
"ACER","XV272LVbmiiprx","LED"
"ACER","Nitro XV272LV","LED"
"ACER","UM.HX2EE.V04","LED"
"ACER","CB272Dbmiprcx","LED"
"ACER","UM.HX1EE.B01","LED"
"ACER","KG271B","LED"
"ACER","KG271Bbmiipx","LED"
"ACER","UM.FB6EE.A12","LED"
"ACER","B246WLAymdr","LED"
"ACER","CB272D","LED"
"ACER","UM.HB2EE.D01","LED"
"ACER","XZ270Xbmiiphx","LED"
"ACER","Nitro XZ270X","LED"
"ACER","UM.HG6EE.A05","LED"
"ACER","GF276A","LED"
"ACER","GF276Abmipx","LED"
"ACER","UM.HB1EE.A05","LED"
"ACER","CB271HKAbmidprx","LED"
"ACER","UM.KX0EE.A01","LED"
"ACER","XF250QA","LED"
"ACER","XF250QAbmiidprzx","LED"
"ACER","UM.HX0EE.X01","LED"
"ACER","UM.FX1EE.005","LED"
"ACER","KA241","LED"
"ACER","KA241bid","LED"
"ACER","AL1707As","CCFL"
"ACER","ET.1707P.001","CCFL"
"ACER","UM.KX1EE.A01","LED"
"ACER","KA251QAbidx","LED"
"ACER","UM.UE2EE.001","LED"
"ACER","ED242QR","LED"
"ACER","ED242QRwi","LED"
"ACER","UM.KX1EE.F01","LED"
"ACER","KG251QF","LED"
"ACER","KG251QFbmidpx","LED"
"ACER","AL2623W","CCFL"
"ACER","ET.L810C.002","CCFL"
"ACER","UM.PX1EE.008","LED"
"ACER","UM.PX1EE.005","LED"
"ACER","KG281K","LED"
"ACER","AL2616W","CCFL"
"ACER","ET.L8208.001","CCFL"
"ACER","AL2251W","CCFL"
"ACER","ET.L8508.001","CCFL"
"ACER","KG281Kbmiipx","LED"
"ACER","XZ320QXbmiiphx","LED"
"ACER","UM.QE1EE.001","LED"
"ACER","ET241Y","LED"
"ACER","ET241Ybi","LED"
"ACER","XZ320QX","LED"
"ACER","AL2216WS","CCFL"
"ACER","ET.L7409.045","CCFL"
"ACER","UM.JX0EE.X01","LED"
"ACER","UM.KX1EE.A02","LED"
"ACER","KA251QAbd","LED"
"ACER","UM.HV2EE.S04","LED"
"ACER","AL1716Bs","CCFL"
"ACER","UM.KX1EE.002","LED"
"ACER","KG251Q","LED"
"ACER","KG251Qbmiix","LED"
"ACER","UM.CV6EE.B05","LED"
"ACER","UM.CV6EE.B16","LED"
"ACER","V196LBbd","LED"
"ACER","ET.1916P.500","CCFL"
"ACER","AL1916WAs","CCFL"
"ACER","AL1515MS","CCFL"
"ACER","ET.L2202.221","CCFL"
"ACER","AL2016Ws","CCFL"
"ACER","ET.2016P.008 - ET.2016P.012","CCFL"
"ACER","UM.HX0EE.B01","LED"
"ACER","KA270HB","LED"
"ACER","AL1916Cs","CCFL"
"ACER","ET.1916P.315","CCFL"
"ACER","AL2223W","CCFL"
"ACER","ET.L840B.041","CCFL"
"ACER","KA270HBbid","LED"
"ACER","ET.1716P.184","CCFL"
"ACER","UM.HX0EE.B05","LED"
"ACER","Predator XB270HB","LED"
"ACER","XB270HBbmjdprz","LED"
"ACER","UM.FX0EE.B01","LED"
"ACER","Predator XB240HB","LED"
"ACER","XB240HBbmjdpr","LED"
"ACER","ED273Bbmiix","LED"
"ACER","ED273B","LED"
"ACER","UM.HE3EE.B01","LED"
"ACER","UM.CB6EE.A06","LED"
"ACER","B196LAwmdr","LED"
"ACER","AL2002W","CCFL"
"ACER","ET.D02WE.001","CCFL"
"ACER","ET.L680B.031","CCFL"
"ACER","AL2423Ws","CCFL"
"ACER","AL2202W","CCFL"
"ACER","ET.E02WE.001","CCFL"
"ACER","UM.QB6EE.A09","LED"
"ACER","B246HYLAymdr","LED"
"ACER","UM.QV6AA.001","LED"
"ACER","UM.QV6EE.001","LED"
"ACER","UM.QV6EE.007","LED"
"ACER","V246HYL","LED"
"ACER","V246HYLbd","LED"
"ACER","UM.HX0EE.A05","LED"
"ACER","XF270HA","LED"
"ACER","XF270HAbmidprzx","LED"
"ACER","UM.FS2EE.D01","LED"
"ACER","S242HLD","LED"
"ACER","S242HLDbid","LED"
"ACER","KG272Sbmiipfx","LED"
"ACER","Nitro KG272S","LED"
"ACER","UM.HX2EE.S09","LED"
"ACER","UM.HX2EE.S11","LED"
"ACER","VG272Sbmiipx","LED"
"ACER","Nitro VG272S","LED"
"ACER","AL1917CSD","CCFL"
"ACER","ET.1917P.228 - ET.1917P.220","CCFL"
"ACER","UM.CX0EE.005","LED"
"ACER","Predator X35","LED"
"ACER","X35","LED"
"ACER","AL1917Fsd","CCFL"
"ACER","ET.1917P.284","CCFL"
"ACER","UM.HV2EE.S05","LED"
"ACER","UM.JE1EE.005","LED"
"ACER","EB321HQ","LED"
"ACER","EB321HQwd","LED"
"ACER","UM.HX1EE.037","LED"
"ACER","UM.HX1EE.027","LED"
"ACER","KG271","LED"
"ACER","KG271bmiix","LED"
"ACER","XZ240QPbmiiphzx","LED"
"ACER","XZ240QP","LED"
"ACER","AL2023A","CCFL"
"ACER","ET.L670B.045","CCFL"
"ACER","UM.FB6EE.C01","LED"
"ACER","B246HLC","LED"
"ACER","B246HLCymipruzx","LED"
"ACER","UM.HB1EE.A01","LED"
"ACER","CB271HA","LED"
"ACER","CB271HAbmidr","LED"
"ACER","UM.KX0EE.C01","LED"
"ACER","UM.WE1EE.001","LED"
"ACER","UM.WE1EE.002","LED"
"ACER","ET221Q","LED"
"ACER","X222W","CCFL"
"ACER","ET.L980B.062","CCFL"
"ACER","X192Wb","CCFL"
"ACER","ET.L950B.075","CCFL"
"ACER","ET221Qbi","LED"
"ACER","AL2051WB","CCFL"
"ACER","ET.L7008.050","CCFL"
"ACER","AL2017A","CCFL"
"ACER","ET.2017P.013","CCFL"
"ACER","AL1951Es","CCFL"
"ACER","ET.L4108.112","CCFL"
"ACER","UM.WX0EE.E01","LED"
"ACER","AL2016WB","CCFL"
"ACER","ET.2016P.031","CCFL"
"ACER","KA220HQE","LED"
"ACER","KA220HQEbd","LED"
"ACER","UM.UX1EE.001","LED"
"ACER","AL2251WA","CCFL"
"ACER","ET.L8508.017","CCFL"
"ACER","AL1716Fs","CCFL"
"ACER","ET.1716P.231","CCFL"
"ACER","KG241Q","LED"
"ACER","KG241Qbmiix","LED"
"ACER","AL1717Fs","CCFL"
"ACER","ET.1717P.220","CCFL"
"ACER","UM.HX2EE.005","LED"
"ACER","Predator XB272","LED"
"ACER","XB272bmiprz","LED"
"ACER","UM.WX2EE.D01","LED"
"ACER","K222HQLD","LED"
"ACER","K222HQLDbd","LED"
"ACER","CB272bmiprx","LED"
"ACER","CB272","LED"
"ACER","UM.HB2EE.001","LED"
"ACER","X241WSD","CCFL"
"ACER","ET.L990B.026","CCFL"
"ACER","W221WA","CCFL"
"ACER","X222W DVI","CCFL"
"ACER","ET.L980B.050 - ET.L980B.171","CCFL"
"ACER","XV431CPwmiiphx","LED"
"ACER","Nitro XV431CP","LED"
"ACER","UM.MX1EE.P01","LED"
"ACER","XB323QKNVbmiiphuzx","LED"
"ACER","Predator XB323QKNV","LED"
"ACER","UM.JX3EE.V01","LED"
"ACER","AL1932c","CCFL"
"ACER","ET.L390B.116","CCFL"
"ACER","UM.HB1EE.005","LED"
"ACER","CB271HU","LED"
"ACER","CB271HUbmidprx","LED"
"ACER","X192Wbd","CCFL"
"ACER","ET.L950B.050","CCFL"
"ACER","X191WA","CCFL"
"ACER","ET.L950B.087","CCFL"
"ACER","UM.CZ1EE.P01","LED"
"ACER","Predator Z35P","LED"
"ACER","Z35Pbmiphz","LED"
"ACER","X221WA","CCFL"
"ACER","ET.L980B.074","CCFL"
"ACER","X221WD","CCFL"
"ACER","ET.L980B.098","CCFL"
"ACER","UM.HX0EE.009","LED"
"ACER","Predator X27","LED"
"ACER","X27bmiiphzx","LED"
"ACER","Predator Z271UV","LED"
"ACER","Z271UV","LED"
"ACER","UM.HR1EE.009","LED"
"ACER","RC271Usmidpx","LED"
"ACER","UM.FV6EE.033","LED"
"ACER","UM.FV6EE.032","LED"
"ACER","V246HLbmid","LED"
"ACER","UM.CV6EE.B01","LED"
"ACER","V196LBb","LED"
"ACER","UM.HS0EE.001","LED"
"ACER","X171B","CCFL"
"ACER","SA270","LED"
"ACER","AL1916WCs","CCFL"
"ACER","ET.1916P.567","CCFL"
"ACER","SA270bid","LED"
"ACER","UM.QS0EE.001","LED"
"ACER","SA240Y","LED"
"ACER","SA240Ybid","LED"
"ACER","UM.VS0EE.002","LED"
"ACER","SA230","LED"
"ACER","SA230bid","LED"
"ACER","UM.WS0EE.002","LED"
"ACER","SA220Q","LED"
"ACER","SA220Qbid","LED"
"ACER","UM.HX1EE.A05","LED"
"ACER","KG271A","LED"
"ACER","KG271Abmidpx","LED"
"ACER","UM.WX1EE.005","LED"
"ACER","KG221Q","LED"
"ACER","KG221Qbmix","LED"
"ACER","UM.CX2EE.009","LED"
"ACER","UM.CX2EE.007","LED"
"ACER","UM.CX2EE.005","LED"
"ACER","XR342CKbmijphuzx","LED"
"ACER","ET.L4509.066","CCFL"
"ACER","AL2423WA","CCFL"
"ACER","ET.L680B.003","CCFL"
"ACER","AL1914ms_8","CCFL"
"ACER","ET.L1002.001","CCFL"
"ACER","AL1911m","CCFL"
"ACER","ET.L240B.161","CCFL"
"ACER","R270smix","LED"
"ACER","R270","LED"
"ACER","AL1511s Argent","CCFL"
"ACER","UM.HE5EE.004","LED"
"ACER","AL2016WBd","CCFL"
"ACER","ET.2016P.043","CCFL"
"ACER","UM.JE2EE.009","LED"
"ACER","AL2423WB","CCFL"
"ACER","ET.L680B.071","CCFL"
"ACER","AL2416WB","CCFL"
"ACER","ET.F16WE.B02","CCFL"
"ACER","ED322Q","LED"
"ACER","ED322Qwmidx","LED"
"ACER","UM.HE3EE.005","LED"
"ACER","ED273","LED"
"ACER","ED273wmidx","LED"
"ACER","UM.HR0EE.018","LED"
"ACER","UM.JB6EE.009","LED"
"ACER","BM320","LED"
"ACER","BM320bmidpphzx","LED"
"ACER","UM.CZ1EE.T03","LED"
"ACER","UM.CZ1EE.T01","LED"
"ACER","Predator Z301CT","LED"
"ACER","Z301CTbmiphzx","LED"
"ACER","UM.KX2EE.001","LED"
"ACER","Predator XB252Q","LED"
"ACER","XB252Qbmiprzx","LED"
"ACER","3","LED"
"ACER","AL2023C","CCFL"
"ACER","ET.D23RZ.C02 - ET.D23RZ.C04","CCFL"
"ACER","1","LED"
"ACER","0","LED"
"ACER","AL1916CSD","CCFL"
"ACER","ET.1916P.323","CCFL"
"ACER","AL2623W ZBD","CCFL"
"ACER","ET.G23WZ.002 - ET.G23WZ.003","CCFL"
"ACER","EB321HQUAwidp","LED"
"ACER","UM.QB1EE.001","LED"
"ACER","CB241HYbmdpr","LED"
"ACER","UM.HB6EE.E01","LED"
"ACER","B276HULE","LED"
"ACER","X193W","CCFL"
"ACER","ET.CX3WE.012","CCFL"
"ACER","B276HULEymiipruzx","LED"
"ACER","UM.QX2EE.001","LED"
"ACER","K242HYL","LED"
"ACER","K242HYLbid","LED"
"ACER","X202W DVI","CCFL"
"ACER","ET.L970B.050","CCFL"
"ACER","X202W","CCFL"
"ACER","P223W","CCFL"
"ACER","ET.EP3WE.017","CCFL"
"ACER","UM.TX2EE.009","LED"
"ACER","UM.TX2EE.005","LED"
"ACER","XR382CQK","LED"
"ACER","XR382CQKbmijphuzx","LED"
"ACER","UM.HX1EE.015","LED"
"ACER","KA271","LED"
"ACER","KA271bid","LED"
"ACER","UM.HH7EE.030","LED"
"ACER","UM.HH7EE.026","LED"
"ACER","H277HKsmipuz","LED"
"ACER","UM.HX3EE.E01","LED"
"ACER","K272HLEbd","LED"
"ACER","AL2223WB","CCFL"
"ACER","ET.E23WZ.B02","CCFL"
"ACER","ET.E23WZ.B04","CCFL"
"ACER","UM.FB6EE.A08","LED"
"ACER","B246WLAymdprx","LED"
"ACER","X201Ws","CCFL"
"ACER","UM.HX0EE.A01","LED"
"ACER","XF270HUA","LED"
"ACER","XF270HUAbmiidprzx","LED"
"ACER","AL1923D","CCFL"
"ACER","ET.C23RZ.D02 - ET.C23RZ.D003","CCFL"
"ACER","UM.HG6EE.010","LED"
"ACER","GF276","LED"
"ACER","EB275K","LED"
"ACER","GF276bmipx","LED"
"ACER","UM.FG6EE.016","LED"
"ACER","GF246","LED"
"ACER","GF246bmipx","LED"
"ACER","AL2002Wd","CCFL"
"ACER","ET.D02WE.013","CCFL"
"ACER","UM.PR0EE.003","LED"
"ACER","UM.PR0EE.001","LED"
"ACER","RT280K","LED"
"ACER","RT280Kbmjdpx","LED"
"ACER","UM.CB6EE.A01","LED"
"ACER","B196LAymdr","LED"
"ACER","UM.QX0EE.001","LED"
"ACER","XF240YU","LED"
"ACER","XF240YUbmiidprzx","LED"
"ACER","AL2032WB","CCFL"
"ACER","ET.L380B.114","CCFL"
"ACER","UM.CZ1EE.001","LED"
"ACER","Predator Z301C","LED"
"ACER","Z301Cbmiphzx","LED"
"ACER","UM.HB6EE.B07","LED"
"ACER","UM.HB6EE.B02","LED"
"ACER","AL1723F","CCFL"
"ACER","ET.B23RZ.F02","CCFL"
"ACER","B276HKB","LED"
"ACER","B276HKBymjdpprzx","LED"
"ACER","UM.CV6EE.B08","LED"
"ACER","V196LBbmd","LED"
"ACER","UM.ME0EE.010","LED"
"ACER","UM.ME0EE.008","LED"
"ACER","ET430Kwmiiqppx","LED"
"ACER","AL1723E","CCFL"
"ACER","ET.L650B.254","CCFL"
"ACER","ET430Kwmiippx","LED"
"ACER","UM.HB0EE.A11","LED"
"ACER","UM.HB0EE.A08","LED"
"ACER","BE270UA","LED"
"ACER","BE270UAbmipruzx","LED"
"ACER","EB275Kbmiiiprx","LED"
"ACER","UM.QR1EE.B01","LED"
"ACER","P193W","CCFL"
"ACER","ET.CX3WE.017 - ET.CP3WE.017","CCFL"
"ACER","P193Wd","CCFL"
"ACER","ET.CP3WE.012","CCFL"
"ACER","ET.1716P.040 / ET.1716P.175","CCFL"
"ACER","AL1716As","CCFL"
"ACER","UM.JZ1EE.001","LED"
"ACER","Predator Z321Q","LED"
"ACER","Z321Qbmiphzx","LED"
"ACER","P223Wd","CCFL"
"ACER","ET.EP3WE.012","CCFL"
"ACER","XZ342CUPbmiiphx","LED"
"ACER","UM.HB6EE.A06","LED"
"ACER","B276HKA","LED"
"ACER","B276HKAymjdpprz","LED"
"ACER","AL2423WD","CCFL"
"ACER","ET.F23WZ.D02","CCFL"
"ACER","Nitro XZ342CUP","LED"
"ACER","UM.CX2EE.P13","LED"
"ACER","UM.WX2EE.C01","LED"
"ACER","K222HQLC","LED"
"ACER","K222HQLCbid","LED"
"ACER","UM.QB1EE.009","LED"
"ACER","CB241HYbmdr","LED"
"ACER","UM.WB6EE.B01","LED"
"ACER","B226HQLBymdpr","LED"
"ACER","UM.HB6EE.B01","LED"
"ACER","B276HULB","LED"
"ACER","B276HULBymiidprz","LED"
"ACER","UM.HR1EE.005","LED"
"ACER","P243Wd","CCFL"
"ACER","ET.FP3WE.012","CCFL"
"ACER","P203Wd","CCFL"
"ACER","ET.DP3WE.012","CCFL"
"ACER","R271 Blanc","LED"
"ACER","R271wmid","LED"
"ACER","R241YB","LED"
"ACER","R241YBbmix","LED"
"ACER","UM.UX0EE.P01","LED"
"ACER","X27P","LED"
"ACER","UM.QR1EE.005","LED"
"ACER","R241Y Blanc","LED"
"ACER","R241Ywmid","LED"
"ACER","UM.QX1EE.001","LED"
"ACER","Predator XB241YU","LED"
"ACER","XB241YUbmiprz","LED"
"ACER","UM.HG6EE.J01","LED"
"ACER","G276HLJ","LED"
"ACER","G276HLJbid","LED"
"ACER","UM.FG6EE.G01","LED"
"ACER","G246HLG","LED"
"ACER","G246HLGbid","LED"
"ACER","UM.HB0EE.013","LED"
"ACER","BE270U","LED"
"ACER","BE270Ubmjjpprzx","LED"
"ACER","UM.QB0EE.006","LED"
"ACER","BE240Y","LED"
"ACER","BE240Ybmjjpprzx","LED"
"ACER","X223Ws","CCFL"
"ACER","ET.EX3WE.012","CCFL"
"ACER","X223Wsd","CCFL"
"ACER","X203Ws","CCFL"
"ACER","X203Wsd","CCFL"
"ACER","X243Wd","CCFL"
"ACER","ET.FX3WE.012","CCFL"
"ACER","X243W","CCFL"
"ACER","ET.FX3WE.017","CCFL"
"ACER","UM.WX0EE.D01","LED"
"ACER","KA220HQD","LED"
"ACER","KA220HQDbid ","LED"
"ACER","AL1511s","CCFL"
"ACER","ET.L1408.161","CCFL"
"ACER","UM.HX1EE.T01","LED"
"ACER","Predator XB271HUT","LED"
"ACER","XB271HUT","LED"
"ACER","Predator XB251HQT","LED"
"ACER","XB251HQT","LED"
"ACER","UM.HZ1EE.T01","LED"
"ACER","UM.HZ1EE.A01","LED"
"ACER","AL1714ms_8","CCFL"
"ACER","Predator Z271T","LED"
"ACER","Z271Tbmiphzx","LED"
"ACER","ET.L1809.137","CCFL"
"ACER","Predator X27P","LED"
"ACER","UM.HX0EE.P01","LED"
"ACER","AL2416WBsd","CCFL"
"ACER","ET.F16WE.B06","CCFL"
"ACER","XF273Sbmiiprx","LED"
"ACER","Nitro XF273S","LED"
"ACER","UM.HX3EE.S08","LED"
"ACER","UM.HG0EE.A01","LED"
"ACER","Predator XG270HUA","LED"
"ACER","XG270HUAomidpx","LED"
"ACER","XB273UNVbmiiprzx","LED"
"ACER","Predator XB273UNV","LED"
"ACER","UM.FX3EE.002","LED"
"ACER","K242HLbid","LED"
